name,slug,description,address,city,state,zip,country,latitude,longitude,phone,email,website,denomination,church_network,worship_style,service_times,ministries,languages,kids_ministry,youth_ministry,college_ministry,small_groups,online_service,online_service_url,accessibility,parking_info,profile_image_url,gallery_urls,verified,claimed,featured,active
"Center United Methodist Church","center-umc-hoschton","United Methodist Church in Hoschton.","7641 Jackson Trail Rd","Hoschton","GA","30548","US",34.3100,-83.7900,"(706) 654-4862","","","Methodist","UMC","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Hamilton-Sardis Korean United Methodist Church","hamilton-sardis-korean-umc-buford","United Methodist Church serving Korean community in Buford.","2662 Thompson Mill Rd","Buford","GA","30519","US",34.1900,-84.2300,"(770) 271-4255","","","Methodist","UMC","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship, Korean Ministry","Korean",false,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Orange Methodist Church","orange-methodist-canton","United Methodist Church in Canton.","220 Orange Church Circle","Canton","GA","30115","US",34.2700,-84.5000,"(770) 886-9662","","","Methodist","UMC","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Alpharetta Methodist Church","alpharetta-methodist","United Methodist Church in Alpharetta.","69 N Main St","Alpharetta","GA","30004","US",34.0800,-84.2900,"(770) 475-5576","","","Methodist","UMC","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Grace Episcopal Church","grace-episcopal-gainesville","Historic Episcopal parish with liturgical tradition.","422 Brenau Avenue","Gainesville","GA","30501","US",34.2920,-83.8200,"(770) 536-0126","","www.gracechurchgainesville.org","Episcopal","","Liturgical","{""day"":""Sunday"",""time"":""8:00 AM""},{""day"":""Sunday"",""time"":""10:30 AM""}","Adult Formation, Community Service, Music Ministry","English, Latin",false,false,false,true,false,"","Wheelchair accessible, Accessible restrooms","Parking available","","",true,false,false,true
"First Presbyterian Church","first-presbyterian-gainesville","Historic PCUSA congregation.","800 S Enota Dr NE","Gainesville","GA","30501","US",34.2850,-83.8150,"(770) 532-0136","","www.fpcga.org","Presbyterian","PCUSA","Liturgical","{""day"":""Sunday"",""time"":""10:00 AM""}","Adult Education, Music Ministry, Community Outreach, Sunday School","English",true,false,false,true,false,"","Wheelchair accessible, Accessible restrooms","Parking available","","",true,false,false,true
"Good Shepherd Lutheran Church","good-shepherd-lutheran-gainesville","LCMS Lutheran congregation.","600 S Enota Dr NE","Gainesville","GA","30501","US",34.2850,-83.8160,"(770) 532-2428","","","Lutheran","LCMS","Liturgical","{""day"":""Sunday"",""time"":""10:30 AM""}","Adult Education, Music Ministry, Community Service","English",true,false,false,true,false,"","Wheelchair accessible, Accessible restrooms","Parking available","","",true,false,false,true
"St. Michael Catholic Church","st-michael-catholic-gainesville","Roman Catholic parish.","1440 Pearce Cir","Gainesville","GA","30501","US",34.2875,-83.8320,"(770) 534-3338","","","Catholic","Roman Catholic","Liturgical","{""day"":""Sunday"",""time"":""9:00 AM""},{""day"":""Sunday"",""time"":""11:00 AM""}","Religious Education, Youth Ministry, Community Service","English, Spanish",true,true,false,true,false,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Gainesville Church of Christ","gainesville-church-of-christ","Church of Christ with biblical emphasis.","2815 Wallace Road","Gainesville","GA","30507","US",34.2900,-83.8150,"(678) 928-9350","","www.gcoc.org","Church of Christ","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""},{""day"":""Sunday"",""time"":""6:00 PM""}","Bible Study, Youth Ministry, Community Outreach","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Bethel Church of the Nazarene","bethel-nazarene-gainesville","Nazarene congregation.","1900 Garden Drive","Gainesville","GA","30501","US",34.2850,-83.8250,"(770) 297-9881","","","Church of the Nazarene","Nazarene","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Youth Ministry, Community Service","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Gainesville Church of the Nazarene","gainesville-nazarene-church","First Church of the Nazarene.","1301 Otila Drive","Gainesville","GA","30501","US",34.2875,-83.8300,"(770) 532-8452","","www.gainesvillenaz.org","Church of the Nazarene","Nazarene","Traditional","{""day"":""Sunday"",""time"":""10:30 AM""}","Sunday School, Youth Programs, Community Outreach","English",true,true,false,true,false,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Autumn Hill Assembly of God","autumn-hill-ag-gainesville","Assemblies of God congregation.","3681 Cleveland Highway","Gainesville","GA","30501","US",34.2825,-83.7950,"(770) 287-3800","","","Assemblies of God","AG","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""},{""day"":""Sunday"",""time"":""6:00 PM""}","Worship Ministry, Youth Programs, Prayer Ministry","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Northwood Assembly of God","northwood-ag-gainesville","Assemblies of God on Thompson Bridge Road.","5053 Thompson Bridge Road","Gainesville","GA","30501","US",34.2950,-83.8100,"(770) 536-8768","","","Assemblies of God","AG","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""},{""day"":""Sunday"",""time"":""6:00 PM""}","Worship Ministry, Youth Programs, Prayer Ministry","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Gainesville Seventh-day Adventist Church","gainesville-sda-church","Adventist congregation with health focus.","2695 Old Cornelia Hwy","Gainesville","GA","30507","US",34.2700,-83.8450,"(770) 534-4131","","www.gnvsda.org","Seventh-day Adventist","","Contemporary","{""day"":""Saturday"",""time"":""9:00 AM""}","Sabbath School, Community Service, Youth Ministry","English",true,true,true,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Church of Jesus Christ of Latter-Day Saints","lds-gainesville","LDS congregation.","1234 Riverside Dr","Gainesville","GA","30501","US",34.2800,-83.8350,"(770) 287-1847","","","The Church of Jesus Christ of Latter-day Saints","LDS","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Youth Programs, Family Services, Community Service","English",true,true,true,true,false,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Free Chapel Gainesville","free-chapel-gainesville","Non-denominational megachurch.","3001 McEver Rd","Gainesville","GA","30504","US",34.2850,-83.8500,"(678) 677-8300","","www.freechapel.org","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""9:30 AM""},{""day"":""Sunday"",""time"":""11:00 AM""}","Youth Ministry, College Ministry, Small Groups, Community Outreach","English",true,true,true,true,true,"","Wheelchair accessible, Hearing loop available, Accessible restrooms","Ample parking available","","",true,false,true,true
"Family Church","family-church-gainesville","Community non-denominational church.","3590 Thompson Bridge Rd","Gainesville","GA","30506","US",34.2920,-83.8180,"(770) 532-7751","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""9:30 AM""},{""day"":""Sunday"",""time"":""11:00 AM""}","Youth Ministry, Children's Ministry, Small Groups, Community Service","English",true,true,true,true,true,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Lanier Hills Church","lanier-hills-church-gainesville","Dynamic community church.","3129 Duckett Mill Rd","Gainesville","GA","30506","US",34.2700,-83.8200,"(770) 297-4673","","www.lanierhills.com","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""9:30 AM""},{""day"":""Sunday"",""time"":""11:00 AM""}","Youth Ministry, Children's Ministry, Small Groups, Community Outreach","English",true,true,true,true,true,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"St. John Paul II Mission","st-john-paul-ii-mission-gainesville","Catholic mission serving the Gainesville area.","2410 S Smith Road SW","Gainesville","GA","30504","US",34.2780,-83.8380,"(770) 532-6772","","","Catholic","Roman Catholic","Liturgical","{""day"":""Sunday"",""time"":""11:00 AM""}","Community Service, Faith Formation","English",false,false,false,false,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Savior House Ministry Church","savior-house-ministry-gainesville","Community ministry church.","1096 E Ridge Rd","Gainesville","GA","30501","US",34.2870,-83.8190,"(678) 989-7354","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Gainesville City Church","gainesville-city-church","Community non-denominational church.","311 Jesse Jewel Parkway","Gainesville","GA","30501","US",34.2880,-83.8245,"(678) 316-2467","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""9:30 AM""}","Community Outreach, Worship Ministry","English",false,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Gainesville Vineyard Christian Fellowship","gainesville-vineyard-church","Vineyard church in Gainesville.","129 Bradford St NW","Gainesville","GA","30501","US",34.2895,-83.8290,"(770) 534-1917","","","Vineyard","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Worship, Prayer Ministry, Community Service","English",false,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"New Gainesville Seventh-Day Adventist Church","new-gainesville-sda-church","Second Adventist congregation.","1813 Floyd Rd","Gainesville","GA","30507","US",34.2650,-83.8400,"(770) 536-4556","","","Seventh-day Adventist","","Traditional","{""day"":""Saturday"",""time"":""9:30 AM""}","Sabbath School, Community Service","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Bethel African Methodist Episcopal Church","bethel-ame-gainesville","African Methodist Episcopal church.","900 Mill St SE","Gainesville","GA","30501","US",34.2840,-83.8310,"(770) 536-3029","","","African Methodist Episcopal","AME","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Service","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Unity of Gainesville Church","unity-of-gainesville","New Thought metaphysical church.","3415 Stancil Rd","Gainesville","GA","30506","US",34.2750,-83.8350,"(770) 534-0949","","www.unityofgainesville.org","Unity","","Metaphysical","{""day"":""Sunday"",""time"":""10:45 AM""}","Spiritual Classes, Meditation, Community Worship","English",false,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Bethel Tabernacle Church of God of Prophecy","bethel-tabernacle-cogop-gainesville","Church of God of Prophecy.","4020 Ledan Rd","Gainesville","GA","30506","US",34.2800,-83.8480,"(770) 536-3011","","","Church of God of Prophecy","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"St. James Orthodox Church","st-james-orthodox-gainesville","Eastern Orthodox church serving North Georgia.","3579 McEver Road","Gainesville","GA","30504","US",34.2840,-83.8520,"(770) 787-2999","","www.saintjamesorthodoxchurch.org","Orthodox","Antiochian Orthodox","Liturgical","{""day"":""Sunday"",""time"":""10:00 AM""}","Liturgical Worship, Christian Education, Community Service","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Gainesville Church of God","gainesville-church-of-god-cleveland","Church of God in Christ.","2920 Browns Bridge Rd","Gainesville","GA","30504","US",34.2900,-83.8300,"(770) 532-3211","","","Church of God (Cleveland, TN)","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Free Methodist Church Gainesville","free-methodist-gainesville","Free Methodist church.","5079 Stephens Rd","Gainesville","GA","30504","US",34.2810,-83.8430,"(770) 536-9800","","","Free Methodist","FMCUSA","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""}","Sunday School, Youth Ministry, Community Service","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Cornerstone Assembly of God","cornerstone-ag-flowery-branch","Assemblies of God church.","3622 Atlanta Highway","Flowery Branch","GA","30542","US",34.2850,-83.8350,"(770) 503-1111","","","Assemblies of God","AG","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""}","Youth Ministry, Worship, Prayer","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Buford Church of God","buford-church-of-god","Church of God Pentecostal church.","4800 South Lee Street","Buford","GA","30518","US",34.1880,-84.2280,"(770) 945-4901","info@bcog.me","www.bcog.me","Church of God (Cleveland, TN)","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Youth Ministry, Worship, Community Outreach","English",true,true,false,true,false,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"The Jefferson Church","the-jefferson-church","Non-denominational contemporary church.","21 Cobb St","Jefferson","GA","30549","US",34.4020,-83.4850,"(706) 367-5317","","www.jefferson.church","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Youth Ministry, Community Outreach, Worship","English",true,true,false,true,true,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Restoration Christian Center","restoration-christian-center-gainesville","Presbyterian church in Gainesville.","Gainesville","Gainesville","GA","30501","US",34.2840,-83.8270,"(770) 534-5750","","","Presbyterian","PCUSA","Traditional","","Community Worship","English",true,false,false,true,false,"","","","","",true,false,false,true
"Grace Community Church","grace-community-church-buford","Evangelical community church in Buford.","3589 Carter Road, Suite 101","Buford","GA","30518","US",34.1880,-84.2280,"(470) 357-6780","","www.gccb.org","Evangelical","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Los Pentecostales de Gainesville","los-pentecostales-gainesville","Pentecostal church serving Spanish-speaking community.","1631 Calvary Church Rd","Gainesville","GA","30507","US",34.2700,-83.8450,"(770) 634-2258","","www.lospentecostalesdegainesville.org","Pentecostal","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Worship, Community Service","Spanish",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Price Road Community Church","price-road-community-church","Community non-denominational church.","4807 Patterson Ln","Gainesville","GA","30506","US",34.2920,-83.8180,"(770) 532-7500","","www.priceroadchurch.com","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Eglesia Del Nazareno","eglesia-del-nazareno","Hispanic Nazarene church.","1301 Otila Dr","Gainesville","GA","30504","US",34.2875,-83.8300,"(770) 532-5149","","","Church of the Nazarene","Nazarene","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","Spanish",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Jesus New Covenant Church","jesus-new-covenant-church","Non-denominational church in Gainesville.","4210 Clarks Bridge Road","Gainesville","GA","30506","US",34.2850,-83.8350,"(770) 287-5001","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Christ First International Christian Community Church","christ-first-international-gainesville","Non-denominational church in Gainesville.","673 Grove St","Gainesville","GA","30501","US",34.2880,-83.8290,"(770) 535-0000","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Christ Community Church","christ-community-church-cumming","Assemblies of God church in Cumming.","5455 Campground Road","Cumming","GA","30040","US",34.3200,-84.1400,"(770) 442-8600","","","Assemblies of God","AG","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Youth Ministry, Worship, Community Outreach","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"New Hope AME Church","new-hope-ame-hoschton","African Methodist Episcopal church in Hoschton.","2515 Highway 53","Hoschton","GA","30548","US",34.3150,-83.7600,"(706) 654-2324","","","African Methodist Episcopal","AME","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Cumming Church of Christ","cumming-church-of-christ","Church of Christ in Cumming.","2055 Pilgrim Rd","Cumming","GA","30040","US",34.3180,-84.1450,"(770) 530-8198","","www.cummingchurchofchrist.org","Church of Christ","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Bible Study, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Freedom Tabernacle","freedom-tabernacle-cumming","Non-denominational charismatic church in Cumming.","2160 Freedom Parkway","Cumming","GA","30041","US",34.3220,-84.1600,"(770) 887-4679","","www.freedomtabernacle.org","Non-Denominational","","Charismatic","{""day"":""Sunday"",""time"":""10:00 AM""}","Worship, Community Outreach","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Covenant Presbyterian Church","covenant-presbyterian-buford","Presbyterian church in Buford.","1420 Rock Springs Rd","Buford","GA","30519","US",34.1880,-84.2280,"(770) 614-0209","","","Presbyterian","PCA","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Sunday School, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Providence OPC","providence-opc-cumming","Orthodox Presbyterian church in Cumming.","315 Kelly Mill Rd","Cumming","GA","30040","US",34.3180,-84.1450,"(470) 202-8908","","www.cummingopc.com","Orthodox Presbyterian","OPC","Liturgical","{""day"":""Sunday"",""time"":""10:00 AM""}","Adult Education, Community Worship","English",false,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Ministerios Aposento Alto","ministerios-aposento-alto-gainesville","Spanish-speaking Church of God in Gainesville.","1025 SW Martin Luther King Jr Blvd, Suite 200","Gainesville","GA","30501","US",34.2840,-83.8270,"(678) 936-9791","","","Church of God","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Spanish Ministry, Community Service","Spanish",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Iglesia Pentecostal Unida De Gainesville","iglesia-pentecostal-unida-gainesville","Spanish-speaking Pentecostal church in Gainesville.","1631 Calvary Church Rd","Gainesville","GA","30507","US",34.2700,-83.8450,"(770) 634-0686","","","Pentecostal","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Spanish Ministry, Worship","Spanish",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Iglesia Pentecostal EL","iglesia-pentecostal-el-gainesville","Spanish-speaking Pentecostal church in Gainesville.","1A Georgia Ave","Gainesville","GA","30501","US",34.2840,-83.8270,"(770) 536-3761","","","Pentecostal","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Spanish Ministry, Worship","Spanish",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Iglesia Pentecostes Ciudad de Sion","iglesia-pentecostes-ciudad-sion-gainesville","Spanish-speaking Pentecostal church in Gainesville.","955 Hall St","Gainesville","GA","30501","US",34.2840,-83.8270,"(770) 534-5831","","","Pentecostal","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Spanish Ministry, Worship","Spanish",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Iglesia Pentecostal Bethel de Gainesville","iglesia-pentecostal-bethel-gainesville","Spanish-speaking Pentecostal church in Gainesville.","Gainesville","Gainesville","GA","30501","US",34.2840,-83.8270,"(770) 532-8452","","","Pentecostal","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Spanish Ministry, Worship","Spanish",true,false,false,true,false,"","","","","",true,false,false,true
"Northstar Family Church","northstar-family-church-flowery-branch","Non-denominational family church in Flowery Branch.","3622 Atlanta Hwy","Flowery Branch","GA","30542","US",34.2850,-83.8350,"(706) 452-7848","","www.nsfamily.org","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Family Ministry, Community Outreach","English",true,true,true,true,true,"","Wheelchair accessible","Parking available","","",true,false,false,true
"The Vine Church","the-vine-church-flowery-branch","Grace Missionary Church in Flowery Branch.","6553 Spout Springs Rd","Flowery Branch","GA","30542","US",34.2980,-83.8220,"(770) 536-3761","","www.connecttothevine.org","Grace Missionary Church","GMC","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship, Spiritual Formation","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Murrayville Congregational Holiness Church","murrayville-congregational-holiness","Congregational Holiness church in Murrayville.","5672 Thompson Bridge Rd","Murrayville","GA","30564","US",34.2500,-83.8100,"(770) 534-4898","","","Congregational Holiness","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"The River Community Church","the-river-community-church-murrayville","Assemblies of God in Murrayville.","5043 Thompson Bridge Rd","Murrayville","GA","30564","US",34.2500,-83.8100,"(770) 536-8768","","","Assemblies of God","AG","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""}","Community Worship, Youth Ministry","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Hoschton Church of God of Prophecy","hoschton-cogop","Church of God of Prophecy in Hoschton.","8187 Pendergrass Road","Hoschton","GA","30548","US",34.3150,-83.7600,"(706) 658-2625","","www.hoschtoncogop.com","Church of God of Prophecy","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"The Bridge Church Dahlonega","the-bridge-church-dahlonega","Non-denominational church in Dahlonega.","147 Torrington Dr","Dahlonega","GA","30533","US",34.5150,-84.0150,"(706) 219-2857","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Dahlonega Assembly of God","dahlonega-assembly-of-god","Assemblies of God church in Dahlonega.","2152 Dawsonville Hwy","Dahlonega","GA","30533","US",34.5150,-84.0150,"(706) 864-6899","","www.dahlonegaag.org","Assemblies of God","AG","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""},{""day"":""Wednesday"",""time"":""6:30 PM""}","Worship, Youth Ministry, Prayer","English",true,true,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"St. Elizabeth's Episcopal Church","st-elizabeth-episcopal-dahlonega","Episcopal church in Dahlonega.","1188 Hamp Mill Rd","Dahlonega","GA","30533","US",34.5150,-84.0150,"(706) 864-5423","","","Episcopal","","Liturgical","{""day"":""Sunday"",""time"":""10:00 AM""}","Liturgical Worship, Community Service","English",false,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Dahlonega Presbyterian Church","dahlonega-presbyterian","Presbyterian PCUSA church in Dahlonega.","150 Warwick St","Dahlonega","GA","30533","US",34.5150,-84.0150,"(706) 864-2638","","www.dahlonegapresbyterianchurch.org","Presbyterian","PCUSA","Liturgical","{""day"":""Sunday"",""time"":""10:00 AM""}","Adult Education, Community Outreach","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"River Hills Church","river-hills-church-winder","Non-denominational church in Winder.","416 Argonne Rd","Winder","GA","30680","US",34.3850,-83.8550,"(770) 867-0909","","www.churchatriverhills.com","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""9:30 AM""},{""day"":""Sunday"",""time"":""11:00 AM""}","Community Outreach, Worship, Youth Ministry","English, Spanish",true,true,true,true,true,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"First Christian Church Winder","first-christian-church-winder","Christian Church (Disciples of Christ) in Winder.","275 N 5th Avenue","Winder","GA","30680","US",34.3850,-83.8550,"(770) 867-9056","fccwinder@gmail.com","","Christian Church","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship, Adult Education","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Madison Presbyterian Church","madison-presbyterian","Presbyterian PCUSA church in Madison.","382 South Main Street","Madison","GA","30650","US",34.1180,-83.4600,"(706) 342-2813","","","Presbyterian","PCUSA","Liturgical","{""day"":""Sunday"",""time"":""10:00 AM""}","Adult Education, Community Outreach","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"The Church of Christ at Madison","church-of-christ-madison","Church of Christ in Madison.","1251 Atlanta Hwy","Madison","GA","30650","US",34.1180,-83.4600,"(706) 438-1403","","www.coc-madison.com","Church of Christ","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Bible Study, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Madison Christian Church","madison-christian-church","Christian Church in Madison.","1871 Atlanta Hwy","Madison","GA","30650","US",34.1180,-83.4600,"(706) 342-2250","","","Christian Church","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship, Adult Education","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Saint James Catholic Church","saint-james-catholic-madison","Roman Catholic church in Madison.","562 Vine Street","Madison","GA","30650","US",34.1180,-83.4600,"(706) 342-9661","","","Catholic","Roman Catholic","Liturgical","{""day"":""Sunday"",""time"":""11:00 AM""}","Religious Education, Community Service","English, Spanish",true,false,false,false,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Cleveland Worship Center","cleveland-worship-center","Congregational Holiness church in Cleveland.","529 East Kytle St.","Cleveland","GA","30528","US",34.4580,-83.6180,"(706) 865-4413","","","Congregational Holiness","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Mountain View Church of Christ","mountain-view-church-of-christ-cleveland","Church of Christ in Cleveland.","38 Thurmond Rd","Cleveland","GA","30528","US",34.4580,-83.6180,"(706) 348-6007","","","Church of Christ","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Bible Study, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Northeast Georgia Church of Christ","northeast-georgia-church-of-christ","Church of Christ in Cleveland.","10 South Brooks St","Cleveland","GA","30528","US",34.4580,-83.6180,"(678) 617-7041","","","Church of Christ","","Traditional","{""day"":""Sunday"",""time"":""10:00 AM""}","Bible Study, Community Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
"Revolution Church","revolution-church-canton","Non-denominational church in Canton.","125 Union Hill Trail","Canton","GA","30115","US",34.2700,-84.5000,"(770) 345-2737","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship","English",true,true,false,true,true,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Generations Church","generations-church-canton","Non-denominational church in Canton.","110 Bluffs Parkway","Canton","GA","30114","US",34.2700,-84.5000,"(470) 851-3144","","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:00 AM""}","Community Outreach, Worship, Youth Ministry","English",true,true,true,true,true,"","Wheelchair accessible, Accessible restrooms","Ample parking available","","",true,false,false,true
"Embrace Church","embrace-church-canton","Non-denominational church in Canton.","345 Hickory Flat Hwy","Canton","GA","30114","US",34.2700,-84.5000,"(678) 896-0369","connect@embracecanton.church","","Non-Denominational","","Contemporary","{""day"":""Sunday"",""time"":""10:30 AM""}","Community Outreach, Worship","English",true,false,false,true,false,"","Wheelchair accessible","Parking available","","",true,false,false,true
